cluster,day0_usage,day0_found,day15_usage,day15_found,vdjdb_yfv,vdjdb_yfv_day0,vdjdb_yfv_day15,delta,cluster_size,yfv_15_frac_in_cluster
269,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
270,1.3329347223782601e-05,2,7.613333993155613e-06,2,0,0,0,0.5743640301068202,4,0.0
271,7.616769842161487e-05,10,7.803667342984503e-05,14,0,0,0,1.0245054596757108,22,0.0
272,0.0001751857063697142,21,0.0001865266828323125,23,0,0,0,1.0646999501412728,39,0.0
273,9.330543056647821e-05,2,4.187333696235587e-05,1,0,0,0,0.4493672017547496,2,0.0
274,8.75928531848571e-05,8,9.136000791786735e-05,10,0,0,0,1.042958514818409,14,0.0
275,0.0003046707936864595,22,0.00013894334537508992,14,0,0,0,0.45622267046406756,27,0.0
276,9.520962302701859e-06,2,3.8066669965778065e-06,1,0,0,0,0.4060578218335493,3,0.0
277,1.5233539684322974e-05,3,1.5226667986311226e-05,4,0,0,0,0.9995518518128743,7,0.0
278,7.807189088215524e-05,1,7.613333993155613e-05,2,0,0,0,0.9752014320144629,2,0.0
279,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
280,0.00010282639286918007,3,6.281000544353381e-05,1,1,1,1,0.611213544843573,3,0.3333333333333333
281,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
